Grau;Área;Emitir;Código;Descrição
Álgebra de Modelos II (Método Tradicional);Criando equações;Crie equações que descrevam números ou relações.;AII.A-CED.A.2;"Criar equações com duas ou mais variáveis para representar relações entre quantidades; representar graficamente as equações em eixos coordenados com rótulos e escalas.*"
Álgebra de Modelos II (Método Tradicional);Criando equações;Crie equações que descrevam números ou relações.;AII.A-CED.A.3;Representar restrições usando equações ou inequações, e usando sistemas de equações e/ou inequações, e interpretar as soluções como opções viáveis ou inviáveis em um contexto de modelagem. Por exemplo, representar equações que descrevem satélites em órbita da Terra e restrições sobre o tamanho e a atmosfera da Terra.
Álgebra de Modelos II (Método Tradicional);Raciocínio com equações e inequações;Compreender a resolução de equações como um processo de raciocínio e explicar esse raciocínio.;AII.A-REI.A.2;Resolva equações racionais e radicais simples com uma variável e dê exemplos mostrando como podem surgir soluções estranhas.
Álgebra de Modelos II (Método Tradicional);Raciocínio com equações e inequações;Representar e resolver equações e inequações graficamente.;AII.A-REI.D.11;"Explique por que as coordenadas x dos pontos onde os gráficos das equações y = f(x) e e = g(x) se intersectam são soluções da equação f(x) = g(x); encontre as soluções aproximadamente, por exemplo, usando tecnologia para representar graficamente as funções, criar tabelas de valores ou encontrar aproximações sucessivas. Inclua casos em que f(x) e/ou g(x) são funções polinomiais, racionais e logarítmicas."
Álgebra de Modelos II (Método Tradicional);Interpretação de funções;Interpretar funções que surgem em aplicações em termos de contexto (funções polinomiais, racionais, de raiz quadrada e cúbica, trigonométricas e logarítmicas).;AII.F-IF.B.4;"Para uma função que modela a relação entre duas grandezas, interprete as principais características de gráficos e tabelas em função das grandezas e desenhe gráficos que mostrem essas características a partir de uma descrição verbal da relação. As principais características incluem: interceptos; intervalos em que a função é crescente, decrescente, positiva ou negativa; máximos e mínimos relativos; simetrias; comportamento nos extremos; e periodicidade.*"
Álgebra de Modelos II (Método Tradicional);Interpretação de funções;Interpretar funções que surgem em aplicações em termos de contexto (funções polinomiais, racionais, de raiz quadrada e cúbica, trigonométricas e logarítmicas).;AII.F-IF.B.5;Relacione o domínio de uma função com seu gráfico e, quando aplicável, com a relação quantitativa que ela descreve.* Por exemplo, se a função h(n) fornece o número de horas-homem necessárias para montar n motores em uma fábrica, então os números inteiros positivos seriam um domínio apropriado para a função.
Álgebra de Modelos II (Método Tradicional);Interpretação de funções;Interpretar funções que surgem em aplicações em termos de contexto (funções polinomiais, racionais, de raiz quadrada e cúbica, trigonométricas e logarítmicas).;AII.F-IF.B.6;Calcule e interprete a taxa média de variação de uma função (apresentada simbolicamente ou em uma tabela) em um intervalo específico. Estime a taxa de variação a partir de um gráfico.*
Álgebra de Modelos II (Método Tradicional);Interpretação de funções;Analise funções usando diferentes representações.;AII.F-IF.C.7;"As funções gráficas são expressas simbolicamente e mostram as principais características do gráfico; feitas à mão em casos simples e usando tecnologia para casos mais complexos.*"
Álgebra de Modelos II (Método Tradicional);Interpretação de funções;Analise funções usando diferentes representações.;AII.F-IF.C.7.b;Representação gráfica de funções de raiz quadrada e raiz cúbica.*
Álgebra de Modelos II (Método Tradicional);Interpretação de funções;Analise funções usando diferentes representações.;AII.F-IF.C.7.c;Represente graficamente funções polinomiais, identifique os zeros quando as fatorações adequadas estiverem disponíveis e mostre o comportamento final.*
Álgebra de Modelos II (Método Tradicional);Interpretação de funções;Analise funções usando diferentes representações.;AII.F-IF.C.7.e;"Desenhe os gráficos de funções exponenciais e logarítmicas, mostrando as intersecções com o eixo y e o comportamento final; e de funções trigonométricas, mostrando o período, a reta média e a amplitude.*"
Álgebra de Modelos II (Método Tradicional);Interpretação de funções;Analise funções usando diferentes representações.;AII.F-IF.C.8;Escreva uma função definida por uma expressão em diferentes formas, porém equivalentes, para revelar e explicar diferentes propriedades da função.
Álgebra de Modelos II (Método Tradicional);Interpretação de funções;Analise funções usando diferentes representações.;AII.F-IF.C.8.a;Utilize o processo de fatoração de uma função polinomial para mostrar os zeros, os valores extremos e a simetria do gráfico, e interprete-os em termos de um contexto.
Álgebra de Modelos II (Método Tradicional);Interpretação de funções;Analise funções usando diferentes representações.;AII.F-IF.C.9;Traduzir entre diferentes representações de funções (algebricamente, graficamente, numericamente em tabelas ou por meio de descrições verbais). Comparar as propriedades de duas funções, cada uma representada de forma diferente.
Álgebra de Modelos II (Método Tradicional);Interpretação de funções;Analise funções usando diferentes representações.;AII.F-IF.C.10;Dadas representações algébricas, numéricas e/ou gráficas de funções, reconheça a função como polinomial, racional, logarítmica, exponencial ou trigonométrica.
Álgebra de Modelos II (Método Tradicional);Funções de construção;Construa uma função que modele a relação entre duas grandezas.;AII.F-BF.A.1;Escreva uma função (racional simples, radical, logarítmica e trigonométrica) que descreva a relação entre duas grandezas.*
Álgebra de Modelos II (Método Tradicional);Funções de construção;Construa uma função que modele a relação entre duas grandezas.;AII.F-BF.A.1.b;Combine tipos de funções padrão usando operações aritméticas.* Por exemplo, crie uma função que modele a temperatura de um corpo em resfriamento adicionando uma função constante a uma exponencial decrescente e relacione essas funções ao modelo.
Álgebra de Modelos II (Método Tradicional);Funções de construção;Crie novas funções a partir de funções existentes.;AII.F-BF.B.3;"Identifique o efeito no gráfico da substituição de f(x) por f(x) + k, kf(x), f(kx) e f(x + k) para valores específicos de k (positivos e negativos); determine o valor de k a partir dos gráficos. Inclua funções racionais, radicais, logarítmicas e trigonométricas simples. Utilize recursos tecnológicos para realizar experimentos e ilustrar os efeitos no gráfico."
Álgebra de Modelos II (Método Tradicional);Funções de construção;Crie novas funções a partir de funções existentes.;AII.F-BF.B.4;Encontre funções inversas algebricamente e graficamente.
Álgebra de Modelos II (Método Tradicional);Funções de construção;Crie novas funções a partir de funções existentes.;AII.F-BF.B.4.a;Resolva uma equação da forma f(x) = c para uma função simples f com inversa e escreva uma expressão para a inversa. Por exemplo, f(x) = 2x³, f(x) = (x + 1)˜/˜(x - 1) para x ? 1.
Álgebra de Modelos II (Método Tradicional);Modelos lineares, quadráticos e exponenciais;Construir e comparar modelos lineares, quadráticos e exponenciais e resolver problemas.;AII.F-LE.A.4;"Para modelos exponenciais, expresse como um logaritmo a solução de abct = d, onde a, c e d são números e a base b é 2, 10 ou e; calcule o logaritmo usando tecnologia.*"
Álgebra de Modelos II (Método Tradicional);Funções trigonométricas;Expanda o domínio das funções trigonométricas usando o círculo unitário.;AII.F-TF.A.1;Entenda a medida em radianos de um ângulo como o comprimento do arco no círculo unitário subtendido pelo ângulo.
Álgebra de Modelos II (Método Tradicional);Funções trigonométricas;Expanda o domínio das funções trigonométricas usando o círculo unitário.;AII.F-TF.A.2;Explique como o círculo unitário no plano cartesiano permite a extensão das funções trigonométricas a todos os números reais, interpretados como medidas em radianos de ângulos percorridos no sentido anti-horário ao redor do círculo unitário.
Álgebra de Modelos II (Método Tradicional);Funções trigonométricas;Modelagem de fenômenos periódicos com funções trigonométricas.;AII.F-TF.B.5;Escolha funções trigonométricas para modelar fenômenos periódicos com amplitude, frequência e linha média especificadas.*
Álgebra de Modelos II (Método Tradicional);Funções trigonométricas;Teste e aplique identidades trigonométricas.;AII.F-TF.C.8;Demonstre a identidade pitagórica sin²(?) + cos²(?) = 1 e use-a para encontrar sin(?), cos(?) ou tan(?), dados sin(?), cos(?) ou tan(?) e o quadrante.
Álgebra de Modelos II (Método Tradicional);Interpretação de dados categóricos e quantitativos;Resumir, representar e interpretar dados de uma única variável de contagem ou medição. Utilizar calculadoras, planilhas e outras tecnologias conforme apropriado.;AII.S-ID.A.4;Utilize a média e o desvio padrão de um conjunto de dados para ajustá-lo a uma distribuição normal e estimar as porcentagens da população. Reconheça que existem conjuntos de dados para os quais esse procedimento não é apropriado. Utilize calculadoras, planilhas e tabelas para estimar as áreas sob a curva normal.*
Álgebra de Modelos II (Método Tradicional);Fazer inferências e justificar conclusões.;Compreender e avaliar os processos aleatórios subjacentes aos experimentos estatísticos.;AII.S-IC.A.1;Entender estatística como um processo para fazer inferências sobre parâmetros populacionais com base em uma amostra aleatória dessa população.*
