Grado;Área;Tema;Código;Descripción
7;Escritura;Investigación para construir y presentar conocimiento;W.7.9;Extraer evidencia de textos literarios o informativos para respaldar el análisis escrito, la interpretación, la reflexión y la investigación, aplicando uno o más estándares de séptimo grado para lectura de literatura o lectura de textos informativos según sea necesario.
7;Escritura;Rango de escritura;W.7.10;Escriba de manera rutinaria durante períodos de tiempo prolongados (tiempo para investigar, reflexionar y revisar) y períodos de tiempo más cortos (una sola sesión o un día o dos) para una variedad de tareas, propósitos y audiencias específicas de la disciplina.
7;Hablar y escuchar;Comprensión y colaboración;SL.7.1;Participar eficazmente en una variedad de debates colaborativos (individualmente, en grupos y dirigidos por el docente) con diversos compañeros sobre temas, textos y problemas de séptimo grado, basándose en las ideas de los demás y expresando las suyas con claridad.
7;Hablar y escuchar;Comprensión y colaboración;SL.7.1.a;"Asista a las discusiones preparado, habiendo leído o investigado el material en estudio; aproveche explícitamente dicha preparación consultando evidencia sobre el tema, texto o asunto para explorar y reflexionar sobre las ideas en discusión. (Consulte el Estándar 1 de Lectura de Literatura y el Estándar 1 de Lectura de Textos Informativos de 7.º grado para conocer las expectativas específicas sobre la evidencia textual)."
7;Hablar y escuchar;Comprensión y colaboración;SL.7.1.b;Siga las reglas para las discusiones colegiales, realice un seguimiento del progreso hacia objetivos y plazos específicos y defina roles individuales según sea necesario.
7;Hablar y escuchar;Comprensión y colaboración;SL.7.1.c;Plantee preguntas que susciten mayor elaboración y responda a las preguntas y comentarios de otros con observaciones e ideas relevantes que permitan retomar el debate según sea necesario.
7;Hablar y escuchar;Comprensión y colaboración;SL.7.1.d;Reconocer nueva información expresada por otros y, cuando sea necesario, modificar sus propios puntos de vista.
7;Hablar y escuchar;Comprensión y colaboración;SL.7.2;Analizar las ideas principales y los detalles de apoyo presentados en diversos medios y formatos (por ejemplo, visualmente, cuantitativamente, oralmente) y explicar cómo las ideas aclaran un tema, texto o asunto en estudio.
7;Hablar y escuchar;Comprensión y colaboración;SL.7.3;Delinear el argumento y las afirmaciones específicas de un orador, evaluando la solidez del razonamiento y la relevancia y suficiencia de la evidencia.
7;Hablar y escuchar;Presentación de conocimientos e ideas;SL.7.4;"Presentar afirmaciones y hallazgos, enfatizando los puntos más importantes de forma centrada y coherente, con descripciones, hechos, detalles y ejemplos pertinentes; usar vocabulario, contacto visual, volumen y pronunciación adecuados. (Consultar los estándares de Lenguaje de 7.º grado, 4-6, para conocer las expectativas específicas sobre vocabulario)."
7;Hablar y escuchar;Presentación de conocimientos e ideas;SL.7.5;Incluya componentes multimedia y presentaciones visuales en las presentaciones para aclarar afirmaciones y hallazgos y enfatizar los puntos destacados.
7;Hablar y escuchar;Presentación de conocimientos e ideas;SL.7.6;Adaptar el discurso a diversos contextos y tareas, demostrando dominio del inglés formal cuando sea necesario o apropiado. (Consultar los estándares de lenguaje de 7.º grado 1 y 3 para conocer las expectativas específicas).
7;Idioma;Convenciones del inglés estándar;L.7.1;"Demostrar dominio de las convenciones gramaticales y de uso del inglés estándar al escribir y hablar; retener y desarrollar las habilidades lingüísticas aprendidas en grados anteriores. (Véase el Estándar de Escritura 5 de 7.º grado y el Estándar de Habla y Comprensión Auditiva 6 para fortalecer la escritura y las presentaciones mediante la aplicación del conocimiento de las convenciones)."
7;Idioma;Convenciones del inglés estándar;L.7.1.a;Estructura, variedad y significado de las oraciones: use frases y cláusulas para comunicar ideas con precisión, prestando atención a los tiempos verbales adecuados para agregar claridad.
7;Idioma;Convenciones del inglés estándar;L.7.1.b;Estructura, variedad y significado de las oraciones: Reconocer y corregir pronombres vagos (aquellos con antecedentes poco claros o ambiguos). [Estas habilidades probablemente requieran atención continua en los grados superiores, ya que se aplican a una escritura y un habla cada vez más sofisticados].
7;Idioma;Convenciones del inglés estándar;L.7.1.c;Estructura, variedad y significado de las oraciones: reconocer y corregir cambios inapropiados en el número de pronombres y la persona en oraciones con múltiples cláusulas y frases.
7;Idioma;Convenciones del inglés estándar;L.7.1.d;Estructura, variedad y significado de las oraciones: Reconocer que cambiar la ubicación de una frase o cláusula puede añadir variedad, enfatizar relaciones específicas entre ideas o alterar el significado de una oración o párrafo. [Estas habilidades probablemente requieran atención continua en los grados superiores, ya que se aplican a una escritura y un habla cada vez más sofisticados].
7;Idioma;Convenciones del inglés estándar;L.7.2;Demostrar dominio de la capitalización, la puntuación y la ortografía del inglés estándar al escribir.
7;Idioma;Convenciones del inglés estándar;L.7.2.a;Utilice una coma para separar adjetivos coordinados (por ejemplo, una película fascinante y agradable).
7;Idioma;Convenciones del inglés estándar;L.7.2.b;Deletrea correctamente, reconociendo que algunas palabras tienen variaciones comúnmente aceptadas (por ejemplo, donut/doughnut).
7;Idioma;Conocimiento del idioma;L.7.3;Utilice el conocimiento del lenguaje y sus convenciones al escribir, hablar, leer o escuchar.
7;Idioma;Conocimiento del idioma;L.7.3.a;Mantenga la coherencia adecuada en el estilo y el tono mientras varía los patrones de oraciones según el significado y el interés de la audiencia.
7;Idioma;Conocimiento del idioma;L.7.3.b;Reconocer variaciones del inglés estándar o formal en la escritura y el habla, determinar su idoneidad para el propósito y la audiencia previstos y realizar cambios según sea necesario.
7;Idioma;Adquisición y uso de vocabulario;L.7.4;Determinar o aclarar el significado de palabras y frases desconocidas y de significado múltiple según la lectura y el contenido de séptimo grado, eligiendo con flexibilidad entre una variedad de estrategias.
7;Idioma;Adquisición y uso de vocabulario;L.7.4.a;"Utilice el contexto (por ejemplo, el significado general de una oración o párrafo; la posición o función de una palabra en una oración) como pista del significado de una palabra o frase."
7;Idioma;Adquisición y uso de vocabulario;L.7.4.b;Utilice afijos y raíces griegos o latinos comunes y apropiados para el grado como pistas sobre el significado de una palabra (por ejemplo, beligerante, belicoso, rebelde).
7;Idioma;Adquisición y uso de vocabulario;L.7.4.c;Consultar materiales de referencia generales y especializados (por ejemplo, diccionarios, glosarios, tesauros), tanto impresos como digitales, para encontrar la pronunciación de una palabra o determinar o aclarar su significado preciso o su parte del discurso.
7;Idioma;Adquisición y uso de vocabulario;L.7.4.d;Verificar la determinación preliminar del significado de una palabra o frase (por ejemplo, comprobando el significado inferido en el contexto o en un diccionario).
7;Idioma;Adquisición y uso de vocabulario;L.7.5;Demostrar comprensión del lenguaje figurativo, las relaciones entre palabras y los matices en los significados de las palabras.
7;Idioma;Adquisición y uso de vocabulario;L.7.5.a;Interpretar figuras retóricas (por ejemplo, alusiones literarias, bíblicas y mitológicas) en contexto.
7;Idioma;Adquisición y uso de vocabulario;L.7.5.b;Utilice la relación entre palabras particulares (por ejemplo, sinónimo/antónimo, analogía) para comprender mejor cada una de las palabras.
7;Idioma;Adquisición y uso de vocabulario;L.7.5.c;Distinguir entre las connotaciones (asociaciones) de palabras con denotaciones (definiciones) similares (por ejemplo, refinado, respetuoso, educado, diplomático, condescendiente).
7;Idioma;Adquisición y uso de vocabulario;L.7.6;"Adquirir y usar con precisión palabras y frases académicas generales y específicas del dominio, apropiadas para su grado; investigar palabras de forma independiente y adquirir conocimiento de vocabulario. (Consulte el Estándar 4 de Lectura de Literatura y el Estándar 4 de Lectura de Textos Informativos de 7.º grado para aplicar el conocimiento de vocabulario a la lectura; consulte el Estándar 8 de Escritura y el Estándar 4 de Habla y Comprensión Auditiva de 7.º grado para fortalecer la escritura y las presentaciones mediante la aplicación del conocimiento de vocabulario)."
8;Lectura de literatura;Ideas clave y detalles;RL.8.1;Cite la evidencia textual que mejor respalde el análisis de lo que un texto afirma explícitamente, así como las inferencias extraídas del texto, citando o parafraseando según corresponda. (Consulte el Estándar de Escritura 8 de 8.º grado para obtener más información sobre citas y parafraseo).
8;Lectura de literatura;Ideas clave y detalles;RL.8.2;"Determinar un tema o idea central de un texto y analizar su desarrollo a lo largo del texto, incluida su relación con los personajes, el escenario y la trama; proporcionar un resumen objetivo del texto."
8;Lectura de literatura;Ideas clave y detalles;RL.8.3;Analice cómo determinadas líneas de diálogo o incidentes en una historia, poema o drama impulsan la acción, revelan aspectos de un personaje o provocan una decisión.
8;Lectura de literatura;Artesanía y estructura;RL.8.4;"Determinar el significado de palabras y frases tal como se usan en un texto, incluyendo significados figurativos y connotativos; analizar el impacto de la elección de palabras específicas en el significado, el tono o el ambiente, incluyendo alusiones e ironía. (Consultar los estándares de Lenguaje de 8.º grado, 4-6, sobre la aplicación del vocabulario a la lectura)."
8;Lectura de literatura;Artesanía y estructura;RL.8.5;Comparar y contrastar la estructura de dos o más textos, analizando cómo la estructura contribuye al significado y al estilo de cada texto.
