"dia","grado","asignatura","area","codigo","descripcion"
153,"8°","Biblia","Discernimiento Espiritual","8.SD.2.b","Puedo evaluar cómo Dios obra en la vida de hombres y mujeres del Antiguo Testamento a pesar de las debilidades y fracasos humanos."
154,"8°","Biblia","Discernimiento Espiritual","8.SD.2.b","Puedo evaluar cómo Dios obra en la vida de hombres y mujeres del Antiguo Testamento a pesar de las debilidades y fracasos humanos."
155,"8°","Biblia","Cosmovisión Bíblica","8.BW.3.a","Puedo distinguir entre seguir a Dios y seguir ídolos."
156,"8°","Biblia","Cosmovisión Bíblica","8.BW.3.a","Puedo distinguir entre seguir a Dios y seguir ídolos."
157,"8°","Biblia","Cosmovisión Bíblica","8.BW.3.b","Puedo identificar profecías del Antiguo Testamento que se cumplen en Jesucristo."
158,"8°","Biblia","Cosmovisión Bíblica","8.BW.3.b","Puedo identificar profecías del Antiguo Testamento que se cumplen en Jesucristo."
159,"8°","Biblia","Cosmovisión Bíblica","8.BW.3.c","Puedo discutir las implicaciones de ser creado a imagen de Dios."
160,"8°","Biblia","Cosmovisión Bíblica","8.BW.3.c","Puedo discutir las implicaciones de ser creado a imagen de Dios."
161,"8°","Biblia","Cosmovisión Bíblica","8.BW.3.d","Puedo evaluar la base de la ley y cómo interactúan las leyes bíblicas, naturales y civiles."
162,"8°","Biblia","Cosmovisión Bíblica","8.BW.3.d","Puedo evaluar la base de la ley y cómo interactúan las leyes bíblicas, naturales y civiles."
163,"8°","Biblia","Aplicación a la Vida","8.LA.4.a","Puedo discutir cómo los principios del Antiguo Testamento pueden enriquecer mi vida."
164,"8°","Biblia","Aplicación a la Vida","8.LA.4.a","Puedo discutir cómo los principios del Antiguo Testamento pueden enriquecer mi vida."
165,"8°","Biblia","Aplicación a la Vida","8.LA.4.b","Puedo usar ejemplos del Antiguo Testamento para evaluar el comportamiento piadoso."
166,"8°","Biblia","Aplicación a la Vida","8.LA.4.b","Puedo usar ejemplos del Antiguo Testamento para evaluar el comportamiento piadoso."
167,"8°","Biblia","Aplicación a la Vida","8.LA.4.c","Puedo comparar y contrastar las acciones de aquellos que siguen a Dios y aquellos que se apartan de Dios."
168,"8°","Biblia","Aplicación a la Vida","8.LA.4.c","Puedo comparar y contrastar las acciones de aquellos que siguen a Dios y aquellos que se apartan de Dios."
169,"8°","Biblia","Aplicación a la Vida","8.LA.4.d","Puedo memorizar versículos (Juan 1:10-12, Juan 13:34-35, Juan 14:1-3) y articular su significado y aplicación a mi vida."
170,"8°","Biblia","Aplicación a la Vida","8.LA.4.d","Puedo memorizar versículos (Juan 1:10-12, Juan 13:34-35, Juan 14:1-3) y articular su significado y aplicación a mi vida."
171,"8°","Biblia","Servicio Cristiano","8.SC.5.a","Puedo identificar y explicar un pasaje de las Escrituras que demuestra el llamado de Dios a su pueblo a "hacer justicia"."
172,"8°","Biblia","Servicio Cristiano","8.SC.5.a","Puedo identificar y explicar un pasaje de las Escrituras que demuestra el llamado de Dios a su pueblo a "hacer justicia"."
173,"8°","Biblia","Servicio Cristiano","8.SC.5.b","Puedo reflexionar sobre una forma en que yo he "hecho justicia" personalmente o la he visto hacer este semestre."
174,"8°","Biblia","Servicio Cristiano","8.SC.5.b","Puedo reflexionar sobre una forma en que yo he "hecho justicia" personalmente o la he visto hacer este semestre."
175,"8°","Biblia","Servicio Cristiano","8.SC.5.c","Puedo dar un ejemplo de cómo la misericordia (recibir lo que no mereces) se aplica al servicio a los demás."
176,"8°","Biblia","Servicio Cristiano","8.SC.5.c","Puedo dar un ejemplo de cómo la misericordia (recibir lo que no mereces) se aplica al servicio a los demás."
177,"8°","Biblia","Servicio Cristiano","8.SC.5.d","Puedo evaluar las barreras personales para el servicio y la provisión de Dios para superarlas."
178,"8°","Biblia","Servicio Cristiano","8.SC.5.d","Puedo evaluar las barreras personales para el servicio y la provisión de Dios para superarlas."
179,"8°","Biblia","Servicio Cristiano","8.SC.5.e","Puedo ayudar a planificar e implementar proyectos de servicio."
180,"8°","Biblia","Servicio Cristiano","8.SC.5.e","Puedo ayudar a planificar e implementar proyectos de servicio."
1,"9°","Biblia","Enfoque del Curso","9.CF.1","Puedo identificar y examinar las Escrituras como la revelación de Dios."
2,"9°","Biblia","Enfoque del Curso","9.CF.2","Puedo explorar y explicar las doctrinas bíblicas adventistas del séptimo día."
3,"9°","Biblia","Enfoque del Curso","9.CF.3","Puedo aplicar las creencias adventistas del séptimo día en el discipulado de Cristo a través de las relaciones, el estilo de vida y el servicio."
4,"9°","Biblia","Enfoque del Curso","9.CF.4","Puedo delinear y explicar el papel de Elena G. de White como profeta de Dios y utilizar sus escritos."
5,"9°","Biblia","Habilidades del Curso","9.HC.5","Puedo desarrollar una variedad de técnicas para estudiar la Biblia como su propio intérprete, e incorporar su relevancia del pasado al presente; para estudiar los escritos de Elena G. de White y otros documentos contemporáneos e históricos."
6,"9°","Biblia","Habilidades del Curso","9.HC.6","Puedo adquirir e integrar conocimientos para investigar y analizar historias bíblicas / conceptos espirituales."
7,"9°","Biblia","Habilidades del Curso","9.HC.7","Puedo desarrollar habilidades de pensamiento creativo y de orden superior (investigación, análisis, síntesis, evaluación, etc.) basadas en una cosmovisión bíblica."
8,"9°","Biblia","Habilidades del Curso","9.HC.8","Puedo usar respuestas verbales y no verbales para transmitir un mensaje claro a través de una variedad de tipos de comunicación sobre conceptos espirituales para satisfacer las necesidades del contexto, propósito y audiencia."
9,"9°","Biblia","Habilidades del Curso","9.HC.9","Puedo desarrollar las habilidades para reflexionar sobre posiciones personales y considerar otras perspectivas, ajustando mi propia perspectiva bíblica según sea necesario."
10,"9°","Biblia","Habilidades del Curso","9.HC.10","Puedo examinar y discutir la relevancia de los temas bíblicos explorados y aplicarlos a mi vida."
11,"9°","Biblia","Habilidades del Curso","9.HC.11","Puedo identificar y explicar que mi relación con Dios y Su Palabra cambia mi vida y se expresa a través del conocimiento, las actitudes y las acciones."
12,"9°","Biblia","Habilidades del Curso","9.HC.12","Puedo aprender habilidades para construir relaciones aplicando principios bíblicos semejantes a Cristo: cuidado genuino por los demás, manejo de desafíos en las relaciones humanas, aceptación de responsabilidad, participación en la comunidad y servicio a los demás."
13,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.1","Puedo investigar evidencia bíblica y de otro tipo para la existencia de Dios."
14,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.2","Puedo explicar cómo el deseo de adorar es central para la humanidad."
15,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.3","Puedo identificar la fe como un componente central de la creencia en Dios."
16,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.4","Puedo estudiar personajes de la Biblia que desarrollaron una relación con Dios."
17,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.5","Puedo investigar pasajes bíblicos sobre el carácter y la naturaleza de Dios (incluyendo al Padre, Hijo y Espíritu Santo)."
18,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.6","Puedo identificar que Dios es más grande de lo que podemos comenzar a entender, pero sabemos que Él es un Dios personal que desea tener una relación con nosotros."
19,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.7","Puedo explorar varios pasos para llegar a conocer a Dios, a través de la Biblia, el libro El camino a Cristo y otros materiales."
20,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.8","Puedo explicar que, como todas las relaciones, tenemos que esforzarnos con Dios para tener una relación cercana con Él."
21,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.9","Puedo identificar que conocer a Dios puede cambiar la vida de uno."
22,"9°","Biblia","Contenido de la Unidad - Persona de Jesucristo","9.UC.9.2.1","Puedo estudiar narrativas de los evangelios (escenario, personajes, conflicto, etc.)."
23,"9°","Biblia","Contenido de la Unidad - Persona de Jesucristo","9.UC.9.2.2","Puedo investigar temas (la misión de Cristo, su carácter, su gran amor, el gran conflicto, el plan de salvación, etc.)."
24,"9°","Biblia","Contenido de la Unidad - Persona de Jesucristo","9.UC.9.2.3","Puedo comprender y responder al primer y segundo advenimiento de Cristo (proyectos, alcance comunitario, investigación, etc.)."
25,"9°","Biblia","Contenido de la Unidad - Persona de Jesucristo","9.UC.9.2.4","Puedo reconocer el impacto de tener una relación con Cristo (arte y música, escritura, adoración, testimonio, etc.)."
26,"9°","Biblia","Contenido de la Unidad - Persona de Jesucristo","9.UC.9.2.5","Puedo participar en el desarrollo del reino de Dios (testimonio y servicio)."
27,"9°","Biblia","Contenido de la Unidad - Persona de Jesucristo","9.UC.9.2.6","Puedo apreciar el profundo amor de Dios por la humanidad a través del don de Su Hijo."
28,"9°","Biblia","Contenido de la Unidad - Creación y Sábado","9.UC.9.3.1","Puedo explorar la naturaleza y el papel de la fe."
29,"9°","Biblia","Contenido de la Unidad - Creación y Sábado","9.UC.9.3.2","Puedo identificar y definir el término "cosmovisión"."
30,"9°","Biblia","Contenido de la Unidad - Creación y Sábado","9.UC.9.3.3","Puedo investigar y analizar las diferencias entre la creación bíblica y la evolución darwiniana."
31,"9°","Biblia","Contenido de la Unidad - Creación y Sábado","9.UC.9.3.4","Puedo explorar la cosmovisión bíblica adventista del séptimo día de una creación literal."
32,"9°","Biblia","Contenido de la Unidad - Creación y Sábado","9.UC.9.3.5","Puedo explorar el don único del Sábado a través de la historia."
33,"9°","Biblia","Contenido de la Unidad - Creación y Sábado","9.UC.9.3.6","Puedo identificar el Sábado como una señal distintiva de la relación de uno con Dios."
34,"9°","Biblia","Contenido de la Unidad - Creación y Sábado","9.UC.9.3.7","Puedo explorar formas prácticas en que el Sábado puede ser el don significativo que Dios quiso que fuera."
35,"9°","Biblia","Contenido de la Unidad - Gracia e Identidad","9.UC.9.4.1","Puedo reconocer e investigar el don de la gracia de Dios como un tema central en la Biblia."
36,"9°","Biblia","Contenido de la Unidad - Gracia e Identidad","9.UC.9.4.2","Puedo explorar los atributos de la gracia de Dios y su impacto en la vida de uno."
37,"9°","Biblia","Contenido de la Unidad - Gracia e Identidad","9.UC.9.4.3","Puedo explorar las diversas fuentes mundanas de identidad (percepción, el espejo, tecnología, etc.)."
38,"9°","Biblia","Contenido de la Unidad - Gracia e Identidad","9.UC.9.4.4","Puedo comparar las fuentes mundanas de identidad con la identidad que Dios da."
39,"9°","Biblia","Contenido de la Unidad - Gracia e Identidad","9.UC.9.4.5","Puedo investigar pasajes bíblicos que revelan el valor que Dios da a los individuos."
40,"9°","Biblia","Enfoque del Curso","9.CF.1","Puedo identificar y examinar las Escrituras como la revelación de Dios."
41,"9°","Biblia","Enfoque del Curso","9.CF.2","Puedo explorar y explicar las doctrinas bíblicas adventistas del séptimo día."
42,"9°","Biblia","Enfoque del Curso","9.CF.3","Puedo aplicar las creencias adventistas del séptimo día en el discipulado de Cristo a través de las relaciones, el estilo de vida y el servicio."
43,"9°","Biblia","Enfoque del Curso","9.CF.4","Puedo delinear y explicar el papel de Elena G. de White como profeta de Dios y utilizar sus escritos."
44,"9°","Biblia","Habilidades del Curso","9.HC.5","Puedo desarrollar una variedad de técnicas para estudiar la Biblia como su propio intérprete, e incorporar su relevancia del pasado al presente; para estudiar los escritos de Elena G. de White y otros documentos contemporáneos e históricos."
45,"9°","Biblia","Habilidades del Curso","9.HC.6","Puedo adquirir e integrar conocimientos para investigar y analizar historias bíblicas / conceptos espirituales."
46,"9°","Biblia","Habilidades del Curso","9.HC.7","Puedo desarrollar habilidades de pensamiento creativo y de orden superior (investigación, análisis, síntesis, evaluación, etc.) basadas en una cosmovisión bíblica."
47,"9°","Biblia","Habilidades del Curso","9.HC.8","Puedo usar respuestas verbales y no verbales para transmitir un mensaje claro a través de una variedad de tipos de comunicación sobre conceptos espirituales para satisfacer las necesidades del contexto, propósito y audiencia."
48,"9°","Biblia","Habilidades del Curso","9.HC.9","Puedo desarrollar las habilidades para reflexionar sobre posiciones personales y considerar otras perspectivas, ajustando mi propia perspectiva bíblica según sea necesario."
49,"9°","Biblia","Habilidades del Curso","9.HC.10","Puedo examinar y discutir la relevancia de los temas bíblicos explorados y aplicarlos a mi vida."
50,"9°","Biblia","Habilidades del Curso","9.HC.11","Puedo identificar y explicar que mi relación con Dios y Su Palabra cambia mi vida y se expresa a través del conocimiento, las actitudes y las acciones."
51,"9°","Biblia","Habilidades del Curso","9.HC.12","Puedo aprender habilidades para construir relaciones aplicando principios bíblicos semejantes a Cristo: cuidado genuino por los demás, manejo de desafíos en las relaciones humanas, aceptación de responsabilidad, participación en la comunidad y servicio a los demás."
52,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.1","Puedo investigar evidencia bíblica y de otro tipo para la existencia de Dios."
53,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.2","Puedo explicar cómo el deseo de adorar es central para la humanidad."
54,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.3","Puedo identificar la fe como un componente central de la creencia en Dios."
55,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.4","Puedo estudiar personajes de la Biblia que desarrollaron una relación con Dios."
56,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.5","Puedo investigar pasajes bíblicos sobre el carácter y la naturaleza de Dios (incluyendo al Padre, Hijo y Espíritu Santo)."
57,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.6","Puedo identificar que Dios es más grande de lo que podemos comenzar a entender, pero sabemos que Él es un Dios personal que desea tener una relación con nosotros."
58,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.7","Puedo explorar varios pasos para llegar a conocer a Dios, a través de la Biblia, el libro El camino a Cristo y otros materiales."
59,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.8","Puedo explicar que, como todas las relaciones, tenemos que esforzarnos con Dios para tener una relación cercana con Él."
60,"9°","Biblia","Contenido de la Unidad - Quién es Dios","9.UC.9.1.9","Puedo identificar que conocer a Dios puede cambiar la vida de uno."
61,"9°","Biblia","Contenido de la Unidad - Persona de Jesucristo","9.UC.9.2.1","Puedo estudiar narrativas de los evangelios (escenario, personajes, conflicto, etc.)."
