Grau;Área;Emitir;Código;Descrição
 9-12;História dos Estados Unidos I;Tópico 7: Progressismo e a Primeira Guerra Mundial;HSS.USI.T7.03;"Analise a campanha a favor e a oposição ao sufrágio feminino no final do século XIX e início do século XX; descreva o papel de líderes e organizações na aprovação da 19ª Emenda (por exemplo, Carrie Chapman Catt, Alice Paul, Ida B. Wells-Barnett, a Associação Nacional pelo Sufrágio Feminino, o Partido Nacional das Mulheres, a Liga das Mulheres Eleitoras)."
 9-12;História dos Estados Unidos I;Tópico 7: Progressismo e a Primeira Guerra Mundial;HSS.USI.T7.04;Analise as estratégias dos afro-americanos para alcançar direitos civis básicos no início do século XX e determine em que medida eles atingiram seus objetivos, pesquisando líderes e organizações (por exemplo, Ida B. Wells-Barnett, W.E.B. Du Bois, Marcus Garvey, Booker T. Washington e a Associação Nacional para o Progresso de Pessoas de Cor).
 9-12;História dos Estados Unidos I;Tópico 7: Progressismo e a Primeira Guerra Mundial;HSS.USI.T7.05;"Analise as causas e o curso do crescente papel dos Estados Unidos nos assuntos mundiais, desde a Guerra Civil até a Primeira Guerra Mundial, pesquisando e relatando uma das seguintes ideias, políticas ou eventos e, quando apropriado, incluindo mapas, cronogramas e outros recursos visuais para esclarecer as conexões entre nações e eventos. a. a compra do Alasca da Rússia (1867) b. a influência dos EUA no Havaí, levando à anexação (1898) c. a Guerra Hispano-Americana (1898) e as consequentes mudanças na soberania de Cuba, Guam, Porto Rico e Filipinas; a Guerra Filipino-Americana (1899-1902) d. a expansão dos EUA na Ásia a partir de 1899 sob a política de Portas Abertas e. o Corolário de Theodore Roosevelt à Doutrina Monroe (1904) e sua diplomacia do ""big stick"" no Caribe f. A Emenda Platt descreve o papel dos Estados Unidos em Cuba (1901) e a subsequente ocupação de Cuba (1903, 1906-1909). g. O papel dos Estados Unidos na construção do Canal do Panamá (1904-1914). h. A política externa de William Howard Taft, a diplomacia do dólar. i. O envolvimento dos Estados Unidos na Revolução Mexicana (1910-1920). j. A entrada dos Estados Unidos na Primeira Guerra Mundial (1917). k. A pandemia global de gripe (1918-1920)."
 9-12;História dos Estados Unidos I;Tópico 7: Progressismo e a Primeira Guerra Mundial;HSS.USI.T7.06;"Explique a lógica e os eventos que levaram à entrada dos Estados Unidos na Primeira Guerra Mundial (por exemplo, a guerra submarina irrestrita, o naufrágio do Lusitania, o Telegrama Zimmermann, o conceito de ""tornar o mundo um lugar seguro para a democracia"")."
 9-12;História dos Estados Unidos I;Tópico 7: Progressismo e a Primeira Guerra Mundial;HSS.USI.T7.07;Analise o papel desempenhado pelos Estados Unidos no apoio aos aliados e na condução da guerra.
 9-12;História dos Estados Unidos I;Tópico 7: Progressismo e a Primeira Guerra Mundial;HSS.USI.T7.08;" Explique o curso e a importância da diplomacia de Woodrow Wilson em tempos de guerra, incluindo seus Quatorze Pontos, a Liga das Nações e o fracasso do Tratado de Versalhes. Por exemplo, os alunos assumem o papel de legisladores e debatem se os Estados Unidos devem aderir à Liga das Nações. Isso proporciona uma oportunidade para os alunos se envolverem com o conceito de ""tornar o mundo um lugar seguro para a democracia"", que eles encontrarão em História dos EUA II e História Mundial II."
 9-12;História dos Estados Unidos II;Tópico 1a: O papel da economia na história moderna americana: escassez e raciocínio econômico;HSS.USII.T1a.01;O texto descreve como os recursos para a produção de bens são limitados, portanto, as pessoas precisam tomar decisões para obter algumas coisas e abrir mão de outras.
 9-12;História dos Estados Unidos II;Tópico 1a: O papel da economia na história moderna americana: escassez e raciocínio econômico;HSS.USII.T1a.02;Explique que os objetivos da política econômica podem ser promover a liberdade, a eficiência, a equidade, a segurança, o crescimento, a estabilidade de preços e o pleno emprego, e que diferentes sistemas econômicos dão maior ênfase a alguns objetivos do que a outros.
 9-12;História dos Estados Unidos II;Tópico 1b: O papel da economia na história moderna dos Estados Unidos: oferta e demanda;HSS.USII.T1b.01;Defina oferta e demanda e explique o papel que a oferta e a demanda, os preços e os lucros desempenham na determinação da produção e distribuição em uma economia de mercado. a. O papel do lucro em uma economia de mercado como incentivo para que os empreendedores aceitem os riscos de falência. b. Fatores que causam mudanças na oferta e na demanda do mercado e como essas mudanças influenciam o preço e a quantidade de bens e serviços. c. Como os mercados financeiros, como o mercado de ações, canalizam fundos de poupadores para investidores e o papel do investimento na economia.
 9-12;História dos Estados Unidos II;Tópico 1c: O papel da economia na história moderna dos Estados Unidos: Investimento financeiro;HSS.USII.T1c.01;"Explique o que é um investimento financeiro (por exemplo, um depósito bancário, ações, títulos, fundos mútuos, imóveis); explique por que o valor dos investimentos flutua e acompanhe os ganhos ou perdas no valor de um investimento financeiro ao longo do tempo (por exemplo, ações, títulos ou fundos mútuos)."
 9-12;História dos Estados Unidos II;Tópico 1c: O papel da economia na história moderna dos Estados Unidos: Investimento financeiro;HSS.USII.T1c.02;Explique como compradores e vendedores nos mercados financeiros determinam os preços dos ativos financeiros e, portanto, influenciam a taxa de retorno desses ativos.
 9-12;História dos Estados Unidos II;Tópico 1d: O papel da economia na história moderna dos Estados Unidos: dinheiro e o papel das instituições financeiras;HSS.USII.T1d.01;Explique o papel dos bancos e de outras instituições financeiras na economia de mercado dos Estados Unidos e analise as razões para as crises bancárias.
 9-12;História dos Estados Unidos II;Tópico 1d: O papel da economia na história moderna dos Estados Unidos: dinheiro e o papel das instituições financeiras;HSS.USII.T1d.02;"Descreva a organização e as funções do Sistema da Reserva Federal; explique por que o governo o estabeleceu em 1913 e analise como ele utiliza instrumentos monetários para promover a estabilidade de preços, o pleno emprego e o crescimento econômico."
 9-12;História dos Estados Unidos II;Tópico 1f: O papel da economia na história moderna dos Estados Unidos: Desempenho econômico nacional;HSS.USII.T1f.01;Explique como o nível geral de renda, emprego e preços de um país é determinado pelas decisões individuais de gastos e produção de famílias e empresas, e como medidas governamentais, como o Produto Interno Bruto (PIB), descrevem esses fatores em nível nacional.
 9-12;História dos Estados Unidos II;Tópico 1f: O papel da economia na história moderna dos Estados Unidos: Desempenho econômico nacional;HSS.USII.T1f.02;"Analise o impacto de eventos como guerras e avanços tecnológicos nos ciclos econômicos. Exemplos: a. o impacto da Guerra Civil; b. o impacto da expansão de canais e ferrovias no século XIX e a invenção da tecnologia espacial e da internet no século XX."
 9-12;História dos Estados Unidos II;Tópico 1g: O papel da economia na história moderna dos Estados Unidos: O papel do governo;HSS.USII.T1g.01;Explique e dê exemplos dos papéis que o governo pode desempenhar em uma economia de mercado, incluindo o fornecimento de bens e serviços públicos, a redistribuição de renda, a proteção dos direitos de propriedade e a resolução de falhas de mercado.
 9-12;História dos Estados Unidos II;Tópico 1g: O papel da economia na história moderna dos Estados Unidos: O papel do governo;HSS.USII.T1g.02;Analise como o governo utiliza as decisões fiscais e de gastos (política fiscal) e a política monetária para promover a estabilidade de preços, o pleno emprego e o crescimento econômico.
 9-12;História dos Estados Unidos II;Tópico 2: Modernidade nos Estados Unidos: ideologias e economias;HSS.USII.T2.01;"Analise fontes primárias (por exemplo, documentos, gravações de áudio ou vídeo, obras de arte e artefatos) para desenvolver um argumento sobre como o conflito entre tradicionalismo e modernidade se manifestou nas principais tendências e eventos sociais durante as duas primeiras décadas do século XX. Tendências e eventos que os alunos podem pesquisar incluem: a. as artes, o empreendedorismo e a filantropia do Renascimento do Harlem, incluindo o trabalho de indivíduos como Langston Hughes, Zora Neale Hurston, Josephine Baker e Eubie Blake; b. exposições, como o Armory Show em Nova York, de arte moderna de vanguarda (por exemplo, Cubismo, Futurismo) da Europa; c. mulheres servindo nas forças armadas como enfermeiras e telefonistas; d. o fluxo de refugiados da Primeira Guerra Mundial que levou ao Macartismo e às restrições à imigração de 1924; e. tensões raciais e étnicas, o ressurgimento da Ku Klux Klan, a supremacia branca como movimento e a primeira Grande Migração de afro-americanos do Sul para o Norte; f. O impacto do movimento eugenista na segregação, na imigração e na legalização da esterilização involuntária em alguns estados; e o caso da Suprema Corte, Buck v. Bell (1927), no qual a Corte decidiu que as leis estaduais que permitiam a esterilização involuntária não violavam a Cláusula do Devido Processo Legal da 14ª Emenda; debates sobre o conceito de evolução, como o relatório de H.L. Mencken no Julgamento de Scopes (1925), que reacendeu o debate sobre o ensino da evolução nas escolas públicas; o livro de Charles Darwin, A Origem das Espécies (1859), e o fundamentalismo cristão; a proibição da fabricação, transporte ou venda de bebidas alcoólicas pela 18ª Emenda (1920-1933) e a Era do Jazz; a crescente proeminência dos relacionamentos entre pessoas do mesmo sexo, especialmente em áreas urbanas; A greve do Pão e das Rosas em Lawrence (1912), a greve da polícia de Boston (1919) e os julgamentos, apelações e execução de Nicola Sacco e Bartolomeo Vanzetti em Massachusetts (1921)."
 9-12;História dos Estados Unidos II;Tópico 2: Modernidade nos Estados Unidos: ideologias e economias;HSS.USII.T2.02;Descreva as múltiplas causas (por exemplo, queda nos preços das ações e das commodities, políticas monetárias e comerciais restritivas, reparações e dívidas do pós-guerra) e consequências da depressão global da década de 1930 (por exemplo, desemprego generalizado, queda na renda pessoal, apoio a reformas sociais e políticas, declínio do comércio, ascensão do fascismo), incluindo a análise de teorias econômicas concorrentes que explicam a crise (por exemplo, demanda insuficiente por bens e serviços [keynesianismo] versus oferta monetária insuficiente [monetarismo]). (Veja também História dos EUA II, padrões 1-12 sobre economia.)
 9-12;História dos Estados Unidos II;Tópico 2: Modernidade nos Estados Unidos: ideologias e economias;HSS.USII.T2.03;Coletar, avaliar e analisar fontes primárias (por exemplo, dados econômicos, artigos, diários, fotografias, gravações de áudio e vídeo, músicas, filmes e obras literárias) para criar um relatório oral, midiático ou escrito sobre como os americanos reagiram à Grande Depressão.
